modelo,tipoVectorizacion,ngram_range,parametros,normalizacionTexto,metodoBalanceo,reporte,accuracy,f1_macro,precision_macro,recall_macro,f1_weighted,cv_score,cv_media,cv_desviacion
svc,frecuencia,"(1, 1)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.6373626373626373, 'recall': 0.58, 'f1-score': 0.6073298429319371, 'support': 200.0}, 'No': {'precision': 0.8378378378378378, 'recall': 0.868, 'f1-score': 0.8526522593320236, 'support': 500.0}, 'accuracy': 0.7857142857142857, 'macro avg': {'precision': 0.7376002376002375, 'recall': 0.724, 'f1-score': 0.7299910511319804, 'support': 700.0}, 'weighted avg': {'precision': 0.7805592091306377, 'recall': 0.7857142857142857, 'f1-score': 0.7825601403605703, 'support': 700.0}}",0.7857142857142857,0.7299910511319804,0.7376002376002375,0.724,0.7825601403605703,"[0.7066154898197781, 0.709320930232558, 0.7251450378311606, 0.68307809501908, 0.7266830404937339]",0.7101685186792622,0.015775037438987664
random_forest,tfidf,"(1, 1)",{'n_estimators': 100},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.7313432835820896, 'recall': 0.49, 'f1-score': 0.5868263473053892, 'support': 200.0}, 'No': {'precision': 0.8197879858657244, 'recall': 0.928, 'f1-score': 0.8705440900562852, 'support': 500.0}, 'accuracy': 0.8028571428571428, 'macro avg': {'precision': 0.775565634723907, 'recall': 0.7090000000000001, 'f1-score': 0.7286852186808372, 'support': 700.0}, 'weighted avg': {'precision': 0.7945180709275431, 'recall': 0.8028571428571428, 'f1-score': 0.7894818778417435, 'support': 700.0}}",0.8028571428571428,0.7286852186808372,0.775565634723907,0.7090000000000001,0.7894818778417435,"[0.7101010101010101, 0.6929397019913661, 0.7101004678272873, 0.6902546093064091, 0.7747060037136373]",0.7156203585879422,0.0306916251831497
naive_bayes,binaria,"(1, 1)",{},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.5528455284552846, 'recall': 0.68, 'f1-score': 0.6098654708520179, 'support': 200.0}, 'No': {'precision': 0.8590308370044053, 'recall': 0.78, 'f1-score': 0.8176100628930818, 'support': 500.0}, 'accuracy': 0.7514285714285714, 'macro avg': {'precision': 0.705938182729845, 'recall': 0.73, 'f1-score': 0.7137377668725499, 'support': 700.0}, 'weighted avg': {'precision': 0.771549320276085, 'recall': 0.7514285714285714, 'f1-score': 0.7582544651670636, 'support': 700.0}}",0.7514285714285714,0.7137377668725499,0.705938182729845,0.73,0.7582544651670636,"[0.6514055282153606, 0.6354166666666666, 0.6528363627067515, 0.6303199751475613, 0.6385203364266175]",0.6416997738325916,0.00891416127158941
mlp,binaria,"(1, 1)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.6171428571428571, 'recall': 0.54, 'f1-score': 0.576, 'support': 200.0}, 'No': {'precision': 0.8247619047619048, 'recall': 0.866, 'f1-score': 0.8448780487804878, 'support': 500.0}, 'accuracy': 0.7728571428571429, 'macro avg': {'precision': 0.720952380952381, 'recall': 0.7030000000000001, 'f1-score': 0.7104390243902439, 'support': 700.0}, 'weighted avg': {'precision': 0.7654421768707483, 'recall': 0.7728571428571429, 'f1-score': 0.7680557491289198, 'support': 700.0}}",0.7728571428571429,0.7104390243902439,0.720952380952381,0.7030000000000001,0.7680557491289198,"[0.6757329098008074, 0.6905674418604651, 0.7448523788763499, 0.6674486803519062, 0.6891147027330022]",0.6935432227245061,0.027052648499382524
mlp,frecuencia,"(1, 1)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.6033519553072626, 'recall': 0.54, 'f1-score': 0.5699208443271768, 'support': 200.0}, 'No': {'precision': 0.8234165067178503, 'recall': 0.858, 'f1-score': 0.8403525954946132, 'support': 500.0}, 'accuracy': 0.7671428571428571, 'macro avg': {'precision': 0.7133842310125564, 'recall': 0.6990000000000001, 'f1-score': 0.705136719910895, 'support': 700.0}, 'weighted avg': {'precision': 0.7605409206005396, 'recall': 0.7671428571428571, 'f1-score': 0.7630863808753456, 'support': 700.0}}",0.7671428571428571,0.705136719910895,0.7133842310125564,0.6990000000000001,0.7630863808753456,"[0.6797653958944281, 0.6802125944283539, 0.712615823235923, 0.6572293447293447, 0.6548002773032969]",0.6769246871182694,0.02083330592909994
svc,tfidf,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.7154471544715447, 'recall': 0.44, 'f1-score': 0.544891640866873, 'support': 200.0}, 'No': {'precision': 0.8058925476603119, 'recall': 0.93, 'f1-score': 0.8635097493036211, 'support': 500.0}, 'accuracy': 0.79, 'macro avg': {'precision': 0.7606698510659283, 'recall': 0.685, 'f1-score': 0.7042006950852471, 'support': 700.0}, 'weighted avg': {'precision': 0.7800510067492357, 'recall': 0.79, 'f1-score': 0.7724760040359787, 'support': 700.0}}",0.79,0.7042006950852471,0.7606698510659283,0.685,0.7724760040359787,"[0.6720866288740284, 0.6384264755190256, 0.6232023271198267, 0.6079781787206278, 0.6755048287971905]",0.6434396878061398,0.02661211074277461
naive_bayes,frecuencia,"(1, 1)",{},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.5368852459016393, 'recall': 0.655, 'f1-score': 0.5900900900900901, 'support': 200.0}, 'No': {'precision': 0.8486842105263158, 'recall': 0.774, 'f1-score': 0.8096234309623431, 'support': 500.0}, 'accuracy': 0.74, 'macro avg': {'precision': 0.6927847282139776, 'recall': 0.7145, 'f1-score': 0.6998567605262166, 'support': 700.0}, 'weighted avg': {'precision': 0.7595987920621226, 'recall': 0.74, 'f1-score': 0.7468996192845566, 'support': 700.0}}",0.74,0.6998567605262166,0.6927847282139776,0.7145,0.7468996192845566,"[0.6422726209960252, 0.6282706766917293, 0.679574778460584, 0.6334200438116101, 0.6291314214978337]",0.6425339082915564,0.01917406210282322
logistic_regression,tfidf,"(2, 2)",{'max_iter': 200},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.717948717948718, 'recall': 0.42, 'f1-score': 0.5299684542586751, 'support': 200.0}, 'No': {'precision': 0.8010291595197255, 'recall': 0.934, 'f1-score': 0.8624192059095106, 'support': 500.0}, 'accuracy': 0.7871428571428571, 'macro avg': {'precision': 0.7594889387342217, 'recall': 0.677, 'f1-score': 0.6961938300840929, 'support': 700.0}, 'weighted avg': {'precision': 0.7772918904994377, 'recall': 0.7871428571428571, 'f1-score': 0.7674332768664148, 'support': 700.0}}",0.7871428571428571,0.6961938300840929,0.7594889387342217,0.677,0.7674332768664148,"[0.5116485560864235, 0.5350100267379679, 0.5278171788810087, 0.48125677139761647, 0.5085590465872156]",0.5128583159380463,0.0186175762391352
mlp,tfidf,"(1, 1)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.5988023952095808, 'recall': 0.5, 'f1-score': 0.5449591280653951, 'support': 200.0}, 'No': {'precision': 0.8123827392120075, 'recall': 0.866, 'f1-score': 0.8383349467570184, 'support': 500.0}, 'accuracy': 0.7614285714285715, 'macro avg': {'precision': 0.7055925672107941, 'recall': 0.683, 'f1-score': 0.6916470374112067, 'support': 700.0}, 'weighted avg': {'precision': 0.7513597837827428, 'recall': 0.7614285714285715, 'f1-score': 0.7545132842736975, 'support': 700.0}}",0.7614285714285715,0.6916470374112067,0.7055925672107941,0.683,0.7545132842736975,"[0.6613679904727385, 0.6847109850696471, 0.682679971489665, 0.6273857096277649, 0.6247829101122793]",0.656185513354419,0.025915513124827504
gradient_boosting,frecuencia,"(2, 2)",{'n_estimators': 100},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.76, 'recall': 0.38, 'f1-score': 0.5066666666666667, 'support': 200.0}, 'No': {'precision': 0.7933333333333333, 'recall': 0.952, 'f1-score': 0.8654545454545455, 'support': 500.0}, 'accuracy': 0.7885714285714286, 'macro avg': {'precision': 0.7766666666666666, 'recall': 0.6659999999999999, 'f1-score': 0.686060606060606, 'support': 700.0}, 'weighted avg': {'precision': 0.783809523809524, 'recall': 0.7885714285714286, 'f1-score': 0.762943722943723, 'support': 700.0}}",0.7885714285714286,0.686060606060606,0.7766666666666666,0.6659999999999999,0.762943722943723,"[0.6536506239182246, 0.6242053214033435, 0.6315074945280248, 0.568046597910399, 0.6479397221568166]",0.6250699519833617,0.030442515158309855
naive_bayes,tfidf,"(1, 1)",{},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.4982456140350877, 'recall': 0.71, 'f1-score': 0.5855670103092784, 'support': 200.0}, 'No': {'precision': 0.8602409638554217, 'recall': 0.714, 'f1-score': 0.780327868852459, 'support': 500.0}, 'accuracy': 0.7128571428571429, 'macro avg': {'precision': 0.6792432889452547, 'recall': 0.712, 'f1-score': 0.6829474395808687, 'support': 700.0}, 'weighted avg': {'precision': 0.7568137210496121, 'recall': 0.7128571428571429, 'f1-score': 0.7246819092686931, 'support': 700.0}}",0.7128571428571429,0.6829474395808687,0.6792432889452547,0.712,0.7246819092686931,"[0.43422074067309013, 0.4428002857434432, 0.43422074067309013, 0.43422074067309013, 0.4607136420976753]",0.44123522997207776,0.010290453040356824
logistic_regression,binaria,"(2, 2)",{'max_iter': 200},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.8, 'recall': 0.36, 'f1-score': 0.496551724137931, 'support': 200.0}, 'No': {'precision': 0.7901639344262295, 'recall': 0.964, 'f1-score': 0.8684684684684685, 'support': 500.0}, 'accuracy': 0.7914285714285715, 'macro avg': {'precision': 0.7950819672131147, 'recall': 0.6619999999999999, 'f1-score': 0.6825100963031998, 'support': 700.0}, 'weighted avg': {'precision': 0.7929742388758781, 'recall': 0.7914285714285715, 'f1-score': 0.7622065415168863, 'support': 700.0}}",0.7914285714285715,0.6825100963031998,0.7950819672131147,0.6619999999999999,0.7622065415168863,"[0.6502976190476191, 0.6139705882352942, 0.6122389980509367, 0.5985294117647059, 0.6580649292437728]",0.6266203092684657,0.023260761814217098
gradient_boosting,binaria,"(2, 2)",{'n_estimators': 100},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.7604166666666666, 'recall': 0.365, 'f1-score': 0.49324324324324326, 'support': 200.0}, 'No': {'precision': 0.7897350993377483, 'recall': 0.954, 'f1-score': 0.8641304347826086, 'support': 500.0}, 'accuracy': 0.7857142857142857, 'macro avg': {'precision': 0.7750758830022075, 'recall': 0.6595, 'f1-score': 0.6786868390129259, 'support': 700.0}, 'weighted avg': {'precision': 0.7813584042888679, 'recall': 0.7857142857142857, 'f1-score': 0.7581626657713615, 'support': 700.0}}",0.7857142857142857,0.6786868390129259,0.7750758830022075,0.6595,0.7581626657713615,"[0.6590417087602829, 0.6300044984255511, 0.6371323529411765, 0.568046597910399, 0.6614934772829509]",0.6311437270640721,0.03381660512320094
logistic_regression,frecuencia,"(2, 2)",{'max_iter': 200},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.7666666666666667, 'recall': 0.345, 'f1-score': 0.47586206896551725, 'support': 200.0}, 'No': {'precision': 0.7852459016393443, 'recall': 0.958, 'f1-score': 0.863063063063063, 'support': 500.0}, 'accuracy': 0.7828571428571428, 'macro avg': {'precision': 0.7759562841530054, 'recall': 0.6515, 'f1-score': 0.6694625660142901, 'support': 700.0}, 'weighted avg': {'precision': 0.7799375487900079, 'recall': 0.7828571428571428, 'f1-score': 0.7524342076066215, 'support': 700.0}}",0.7828571428571428,0.6694625660142901,0.7759562841530054,0.6515,0.7524342076066215,"[0.6577380952380952, 0.6159920206134153, 0.6122389980509367, 0.5946397416385166, 0.6625384423572438]",0.6286294595796416,0.026761109100239485
svc,binaria,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.788235294117647, 'recall': 0.335, 'f1-score': 0.47017543859649125, 'support': 200.0}, 'No': {'precision': 0.7837398373983739, 'recall': 0.964, 'f1-score': 0.8645739910313901, 'support': 500.0}, 'accuracy': 0.7842857142857143, 'macro avg': {'precision': 0.7859875657580104, 'recall': 0.6495, 'f1-score': 0.6673747148139406, 'support': 700.0}, 'weighted avg': {'precision': 0.7850242536038805, 'recall': 0.7842857142857143, 'f1-score': 0.7518886903357046, 'support': 700.0}}",0.7842857142857143,0.6673747148139406,0.7859875657580104,0.6495,0.7518886903357046,"[0.6843581949964929, 0.638630377524144, 0.6211574541780921, 0.6401926291888115, 0.6814684152670195]",0.653161414230912,0.02521158190236404
mlp,binaria,"(2, 2)","{'hidden_layer_sizes': (100,), 'max_iter': 100}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.6637168141592921, 'recall': 0.375, 'f1-score': 0.4792332268370607, 'support': 200.0}, 'No': {'precision': 0.787052810902896, 'recall': 0.924, 'f1-score': 0.8500459981600736, 'support': 500.0}, 'accuracy': 0.7671428571428571, 'macro avg': {'precision': 0.725384812531094, 'recall': 0.6495, 'f1-score': 0.6646396124985672, 'support': 700.0}, 'weighted avg': {'precision': 0.7518139546904377, 'recall': 0.7671428571428571, 'f1-score': 0.7440994920677843, 'support': 700.0}}",0.7671428571428571,0.6646396124985672,0.725384812531094,0.6495,0.7440994920677843,"[0.6735222672064778, 0.6643609022556392, 0.6654901533379723, 0.6415770609318996, 0.6804702452931426]",0.6650841258050264,0.013124061206979856
random_forest,binaria,"(2, 2)",{'n_estimators': 100},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.8611111111111112, 'recall': 0.31, 'f1-score': 0.45588235294117646, 'support': 200.0}, 'No': {'precision': 0.7802547770700637, 'recall': 0.98, 'f1-score': 0.8687943262411347, 'support': 500.0}, 'accuracy': 0.7885714285714286, 'macro avg': {'precision': 0.8206829440905874, 'recall': 0.645, 'f1-score': 0.6623383395911556, 'support': 700.0}, 'weighted avg': {'precision': 0.8033565867960774, 'recall': 0.7885714285714286, 'f1-score': 0.7508194767268609, 'support': 700.0}}",0.7885714285714286,0.6623383395911556,0.8206829440905874,0.645,0.7508194767268609,"[0.6688747723174235, 0.6003421793750421, 0.6183408428306387, 0.5899078269020466, 0.6614934772829509]",0.6277918197416203,0.03194248377216176
naive_bayes,tfidf,"(2, 2)",{},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.47202797202797203, 'recall': 0.675, 'f1-score': 0.5555555555555556, 'support': 200.0}, 'No': {'precision': 0.8429951690821256, 'recall': 0.698, 'f1-score': 0.7636761487964989, 'support': 500.0}, 'accuracy': 0.6914285714285714, 'macro avg': {'precision': 0.6575115705550488, 'recall': 0.6865, 'f1-score': 0.6596158521760273, 'support': 700.0}, 'weighted avg': {'precision': 0.7370045413523674, 'recall': 0.6914285714285714, 'f1-score': 0.7042131221562293, 'support': 700.0}}",0.6914285714285714,0.6596158521760273,0.6575115705550488,0.6865,0.7042131221562293,"[0.43327550430316014, 0.4512524779239503, 0.4677871148459384, 0.42638888888888893, 0.4523250671837262]",0.4462058106291328,0.014755135053304417
naive_bayes,binaria,"(2, 2)",{},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.48760330578512395, 'recall': 0.59, 'f1-score': 0.5339366515837104, 'support': 200.0}, 'No': {'precision': 0.8209606986899564, 'recall': 0.752, 'f1-score': 0.7849686847599165, 'support': 500.0}, 'accuracy': 0.7057142857142857, 'macro avg': {'precision': 0.6542820022375402, 'recall': 0.671, 'f1-score': 0.6594526681718135, 'support': 700.0}, 'weighted avg': {'precision': 0.7257157292885756, 'recall': 0.7057142857142857, 'f1-score': 0.7132452467095719, 'support': 700.0}}",0.7057142857142857,0.6594526681718135,0.6542820022375402,0.671,0.7132452467095719,"[0.6759259259259259, 0.6282706766917293, 0.6568599133484629, 0.6364438711429444, 0.705325675499282]",0.660565212521669,0.027849437906719687
random_forest,frecuencia,"(2, 2)",{'n_estimators': 100},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.8076923076923077, 'recall': 0.315, 'f1-score': 0.45323741007194246, 'support': 200.0}, 'No': {'precision': 0.7797427652733119, 'recall': 0.97, 'f1-score': 0.8645276292335116, 'support': 500.0}, 'accuracy': 0.7828571428571428, 'macro avg': {'precision': 0.7937175364828097, 'recall': 0.6425, 'f1-score': 0.658882519652727, 'support': 700.0}, 'weighted avg': {'precision': 0.7877283488215965, 'recall': 0.7828571428571428, 'f1-score': 0.7470161380444919, 'support': 700.0}}",0.7828571428571428,0.658882519652727,0.7937175364828097,0.6425,0.7470161380444919,"[0.6357396648357285, 0.5899078269020466, 0.6162938544855192, 0.5899078269020466, 0.6749074428103814]",0.6213513231871445,0.03186925550252058
svc,frecuencia,"(2, 2)","{'kernel': 'linear', 'C': 1.0}",Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.7415730337078652, 'recall': 0.33, 'f1-score': 0.45674740484429066, 'support': 200.0}, 'No': {'precision': 0.7806873977086743, 'recall': 0.954, 'f1-score': 0.8586858685868587, 'support': 500.0}, 'accuracy': 0.7757142857142857, 'macro avg': {'precision': 0.7611302157082698, 'recall': 0.642, 'f1-score': 0.6577166367155747, 'support': 700.0}, 'weighted avg': {'precision': 0.7695118651370145, 'recall': 0.7757142857142857, 'f1-score': 0.7438463075175535, 'support': 700.0}}",0.7757142857142857,0.6577166367155747,0.7611302157082698,0.642,0.7438463075175535,"[0.6915205281617496, 0.6279761904761905, 0.6321189803725287, 0.6373209030927489, 0.6725324658992782]",0.6522938136004991,0.025182918502056596
random_forest,tfidf,"(2, 2)",{'n_estimators': 100},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.717391304347826, 'recall': 0.33, 'f1-score': 0.4520547945205479, 'support': 200.0}, 'No': {'precision': 0.7796052631578947, 'recall': 0.948, 'f1-score': 0.855595667870036, 'support': 500.0}, 'accuracy': 0.7714285714285715, 'macro avg': {'precision': 0.7484982837528604, 'recall': 0.639, 'f1-score': 0.653825231195292, 'support': 700.0}, 'weighted avg': {'precision': 0.7618298463550179, 'recall': 0.7714285714285715, 'f1-score': 0.7402982754844681, 'support': 700.0}}",0.7714285714285715,0.653825231195292,0.7484982837528604,0.639,0.7402982754844681,"[0.6693592552026287, 0.6139705882352942, 0.6329072435267126, 0.62374975757072, 0.666618559676721]",0.6413210808424152,0.022599536112812558
gradient_boosting,tfidf,"(2, 2)",{'n_estimators': 100},Tokenizacion + Lematizacion,None,"{'Clickbait': {'precision': 0.608, 'recall': 0.38, 'f1-score': 0.4676923076923077, 'support': 200.0}, 'No': {'precision': 0.7843478260869565, 'recall': 0.902, 'f1-score': 0.8390697674418605, 'support': 500.0}, 'accuracy': 0.7528571428571429, 'macro avg': {'precision': 0.6961739130434783, 'recall': 0.641, 'f1-score': 0.6533810375670841, 'support': 700.0}, 'weighted avg': {'precision': 0.7339627329192546, 'recall': 0.7528571428571429, 'f1-score': 0.7329619217991311, 'support': 700.0}}",0.7528571428571429,0.6533810375670841,0.6961739130434783,0.641,0.7329619217991311,"[0.6584478407766665, 0.6417508417508417, 0.6329072435267126, 0.5925594537320462, 0.6469395360123407]",0.6345209831597215,0.022549323418387758
